commem_id,coptic_day_key,commemoration_title,commemoration_type,reading_identity_key,display_ref,slot,basis,confidence,citation,note
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_ae9d16282b49cebed612,Mark 6:14-29,liturgy_gospel,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=25 | source_ref=Mark 6:14-29",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_7be2a37ebca10adca7ea,Matt 14:1-12,vespers_gospel,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=15 | source_ref=Matt 14:1-12",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_063705e563850e5427a8,Ps 21:1-2 (LXX Ps 20:1-2),liturgy_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4548 | source_ref=Ps 21:1-2",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_1d2188970efd656b4a60,Ps 52:8 (LXX Ps 51:8),vespers_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=13 | source_ref=Ps 52:8",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_f12a0fe6bc841010c050,Ps 52:9 (LXX Ps 51:9),vespers_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=14 | source_ref=Ps 52:9",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_fcb5bdc68b63e29434dd,Ps 7:10-11,vespers_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4539 | source_ref=Ps 7:10-11",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_ae74d04d67d8c59fd283,Ps 8:1,matins_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4541 | source_ref=Ps 8:1",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_40ccf1b27ab8356c3da0,Ps 8:4,matins_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4542 | source_ref=Ps 8:4",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_45efd27e6c30787b14f7,Ps 92:10 (LXX Ps 91:10),matins_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=16 | source_ref=Ps 92:10",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_bd43f60e1cf73e09a2f0,Ps 92:12-13 (LXX Ps 91:12-13),liturgy_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=24 | source_ref=Ps 92:12-13",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_e67141808e88d6e9f7c8,Ps 92:14 (LXX Ps 91:14),matins_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=17 | source_ref=Ps 92:14",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-02-01,Tut 2,The Martyrdom of St. John the Baptist,martyr,rid_e68eaba0184e28ad9d28,Ps 92:15 (LXX Ps 91:15),matins_psalm,explicit,high,"Ottawa/UKMID Katameros of the Days, first edition, Christmas 1714 A.M., 1998 A.D., TOC dated reading section, PDF pages 23 to 26; section begins on printed page 47; F.N. Youssef on the 69 foundational readings; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=18 | source_ref=Ps 92:15",Explicit bridge because this Coptic day is enumerated in the Ottawa/UKMID 69 foundational-reading collection. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-03-01,Tut 3,A Council held in the city of Alexandria,commemoration,rid_50a6694c3f52d0c2abca,1Cor 2:1-16,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4554 | source_ref=1Cor 2:1-16,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
tut-03-01,Tut 3,A Council held in the city of Alexandria,commemoration,rid_30d4602a03be6e7f0984,1Pet 1:13-21,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4555 | source_ref=1Pet 1:13-21,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
